,token,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
1408,him,"[0.0655056422110647, 0.0170828962582163, 0.0102291245711967, 0.0983796877553686, 0.0765577787533402, 0.1044770660810172, 0.0494599344674497, -0.1231804192066192, 0.0469165568356402, 0.1329869854962453, -0.0198195115663111, 0.036238863132894, -0.0076664499938488]","[0.0115787173395379, -0.0126710186324699, -0.002005953803231, 0.0611238729887236, 0.0746186387775992, 0.0240960080941401, -0.0249811092596283, 0.1302063658057112, 0.052098586249434, 0.0283925561059546, -0.0405957246350542, 0.0881585948482759, 0.0363174722093605]",0.1366224109430421,-0.223452289564868,0.3328317126265141
1409,himself,"[0.0223312947491649, 0.0283877601468702, 0.1130420695990324, 0.0417935394798405, 0.0522954114712774, -0.0040490694809705, 0.1188238114118576, -0.0065710528288036, 0.0229105811304179, 0.0996899208985269, 0.0348937597591429, 0.0039354502223432, -0.010192472836934]","[-0.0054301268889266, 0.0166736534466532, 0.0989567086095724, -0.0358854152950792, 0.0841218341588704, 0.0314426102503207, 0.0637051674175335, -0.0390990034515142, -0.0563357386143046, 0.094773504760975, 0.0467064490477698, 0.0449267125725695, 0.0008352465973704]",0.7473619999563996,0.6604004061004219,0.29478045409985154
1410,hindu,"[0.2417277246713638, 0.2308951928280294, 0.1364204130368307, 0.1105607422068715, -0.0001148393494077, 0.0922519355081021, 0.06974376400467, 0.2308951928280294, 0.111666637705639, 0.0946624352945946]","[0.2139793348916305, 0.2177163540168186, 0.113939954058643, 0.0691964810541432, -0.0881776957275725, 0.0074145852540582, 0.0851432590888167, 0.0818809841601741, 0.0483441573200873, 0.0498605668663118]",0.902885511369955,0.8570362766428807,0.10063545721918735
1411,hips,[0.0044012749567627],[0.0626034895723163],1.0,0.0,0.0
1412,hire,[0.0990699066314846],[0.016833495167831],1.0,0.0,0.0
1413,hired,"[0.1251571792890899, 0.160085470881313, 0.0916216145196813]","[0.1481407373006548, 0.0786628741179563, 0.0390602190071663]",0.9042470580779361,0.347615787647791,0.16183212725824547
1414,his,"[0.0607088546385057, 0.0135085977599374, 0.0701358732767403, 0.044901477464009, -0.0124193734955042, 0.0101958917568683, 0.0025783194737, 0.007774872938171, -0.0466953851282596, 0.1060216887563001, -0.0026630117790773, 0.0058319007512182, 0.0311208699713461, 0.0797962914366507, 0.0203294866951182, 0.0629505727556534, 0.025605892878957, 0.0232858397066593, -0.0435130484402179, 0.0529424143023788, 0.0270779835700523, 0.1026169001124799, 0.0431401398091111, 0.1078122044661237, 0.0041399346955586, 0.0737222868483513, 0.1185726596741005, -0.0117345293983817, 0.0372385787923121, 0.0620616883970797, -0.0034796166291926, 0.1575613581808284, 0.0470519859809428, -0.0100380000658333, 0.0638720300703425, 0.0642497123117209, -0.0036400843528099, 0.0233637193605924, 0.0539233732561115, 0.0185258269775658, 0.0330039261316414, -0.0126775795361027, -0.0187397972476901, -0.0072837238549254, 0.0683227687404723, 0.1225016159005463, 0.0112920431420207, 0.0325716756633482, -0.0111780110164545, 0.0641542789526283, 0.1082779776770621, 0.0705653063341742, 0.089340228238143, 0.0116913757374277, 0.0146329434937797, -0.0038986780709819, 0.0376219340978423, 0.0005043117562308, 0.0413081193109974, 0.0692095171179971, 0.0530118893366307, 0.0409062925027683, 0.1712192563572898, 0.0854129976360127, 0.0387112649041228, 0.0999067951925098, 0.0349170168919954, 0.1215878594666719, 0.052860610128846, 0.0247862199321389, 0.1097732251510024, 0.013574247714132, 0.0761130731552839, -0.062840791651979, 0.0271832039579749, 0.0589680600096471, 0.0646229664271231, -0.0162839099648408, 0.0563896228704834, 0.0625199843198061, 0.018485315144062, 0.0445155285415239, 0.0130440117791295]","[0.1025980153145949, -0.0191745653447137, -0.0206869432031076, -0.0159491202287739, 0.0180399099242717, 0.0180399099242717, 0.0180399099242717, 0.0855872745421688, 0.0750314931243366, 0.0750314931243366, -0.00056500511643, -0.0106007056869677, 0.0245111240255849, 0.0938434132486478, 0.0466163070383447, 0.0336890063067976, 0.0370869869312674, 0.0465625429763642, -0.0291271919265954, 0.0122935492833449, -0.003951931142657, 0.0091610920594617, -0.0092669539830215, 0.0437798768533187, -0.0270461098880673, 0.1358560233126369, 0.1358560233126369, 0.0416779957590036, 0.0176750504575065, 0.0262599861818842, 0.0384292197554385, 0.04118185819943, 0.2590426003879259, 0.0323762354709024, 0.1134840717035225, 0.0399869720143715, 0.0333001747936386, 0.0767570071660469, 0.0767570071660469, 0.0760295299529703, 0.0773945148722349, -0.0142589317154664, -0.1172571901123178, 0.0751928524921242, 0.023540537788424, 0.0854554312801077, 0.0667443289953036, 0.0667443289953036, 0.01864263095505, 0.1023452709184254, -0.0087773320642715, 0.0184702437126818, 0.0312775822775185, 0.0012724695692388, 0.0244666230375685, -0.0097331100519713, -0.0099792768053088, -0.0036745503315809, -0.0418266899987593, 0.0342354335774547, -0.0314393503216418, 0.1821544108588907, 0.1821544108588907, -0.0133626813477019, 0.0549824710287056, 0.1104438491479307, 0.0064122294394817, 0.0807627282807796, 0.081979766235804, 0.0400197769782518, -0.0482913271217053, -0.0006304138711245, 0.0409372686523581, 0.0408277150403705, 0.0284327089263962, 0.0176847785321857, 0.0159300117385573, -0.097007678741947, 0.0044729309260486, 0.0103060736423983, 0.0323701224465829, 0.0424713265266371, 0.2155340527028716]",0.5404416344611958,0.28368784366013006,0.18173240965050053
1415,hispanic,"[0.2779018003493547, 0.2842327326070517]","[-0.0958337428056902, 0.1155661766625802]",0.1041446973474653,1.0,0.46117116585933365
1416,historically,[0.02091341841151],[0.0619919510978775],1.0,0.0,0.0
1417,history,"[0.1097973193973302, -0.0003434748214203, 0.0372457558987662, -0.1579508898139465]","[0.0430158946792683, 6.965556663378549e-05, 0.0024109954936669, 0.039690851573474]",-0.12688759822669776,-0.15448171364307764,0.5643108445492063
1418,hold,"[-0.0969863124919356, 0.008144530467689]","[-0.0025029439246548, 0.0150642039721111]",0.24587970326846484,1.0,0.0
1419,hole,"[-0.0817980640567839, -0.0743196017428999]","[0.0320281672109796, 0.0267635980784012]",-0.9991414159177454,-1.0,0.49097027711130553
1420,holiday,[-0.0261349927459377],[0.1396904721122349],-1.0,0.0,0.0
1421,holidays,[0.0299212597310543],[-0.015431847255518],-1.0,0.0,0.0
1422,holy,"[0.1428040661849081, 0.0851776528870686, 0.1967177219921723, 0.116974348668009, 0.1751021579839289]","[0.0684532491859771, -0.0132188724206976, 0.2043446603206597, 0.1991606295640909, 0.1991606295640909]",0.9063747576201875,0.7186257773068955,0.2409753801266402
1423,home,"[-0.0558617928763851, -0.0477163604227826, -0.0243797488801646, 0.025938433711417, -0.0333077569957822, -0.0226818234659731, 0.0412155964586418, -0.0705228696169797, -0.2808064934797585, 0.046761397155933, -0.0114894325961358, 0.0013505737879313, -0.0429145556990988, -0.0191624214465264, -0.0585140554467216, 0.0074405701598152]","[-0.0414509621449228, 0.0190494938408923, -0.0235955364397618, -0.0148231261916264, -0.0157463761721865, 0.0157480621850836, 0.0677985717716131, -0.0017114322266317, -0.0869824053227046, -0.0037653079497468, -0.0174483300269167, 0.0425411871112439, -0.0532504349649941, 0.0836447800715804, 0.0144647661181768, 0.0059250180369884]",0.5470807583100797,0.5981793542101085,0.13158462395144688
1424,homemade,[0.0753634223219705],[0.0200397368635832],1.0,0.0,0.0
1425,homes,"[-0.0322670699679292, -0.2018632348044775]","[0.0588283183554517, -0.05218601216541]",0.5372146248989764,1.0,0.0
1426,homewrecker,[-0.0161160067655146],[-0.0346643341416133],1.0,0.0,0.0
1427,honeymoon,[0.0196309803868643],[0.0349368683567382],1.0,0.0,0.0
1428,horse,[-0.1430267478572204],[-0.2115702699830295],1.0,0.0,0.0
1429,hospital,[0.0033885532757267],[0.0557857936615491],1.0,0.0,0.0
1430,hostel,[-0.0663857742329128],[0.0652685919210305],-1.0,0.0,0.0
1431,hot,"[0.0679979730703053, 0.1924258135259151]","[0.0026582953447374, 0.1590107069868621]",0.9483001849247668,1.0,0.271479044488449
1432,hotel,"[0.0017792817670851, 0.0201290972181595, -0.0525189783365931, -0.0396166124846786]","[0.1203448605402646, 0.1203448605402646, 0.1193321908794307, 0.0733079756224693]",-0.43082263776337243,0.4481810787723177,0.35271968574843077
1433,hotspot,[-0.0534495224128477],[-0.0281945048604118],1.0,0.0,0.0
1434,hours,"[7.491372525691986e-05, 0.1301282248459756]","[0.0174934372338382, 0.1165685754276581]",0.989011479770799,1.0,0.21408804895249936
1435,house,"[-0.117089182822383, -0.0177282397635281, 0.1304733393481001, 0.0082381313841324, -0.0015876771649345, -0.0046522431075572]","[0.0672507988585503, 0.0382419941269439, 0.2088182237275222, 0.0387884753752176, -0.0066129421713926, -0.0598794091053431]",0.4675703555406034,0.5431098080056812,0.364349184614828
1436,housemate,[0.0201076759258285],[0.0026067012427354],1.0,0.0,0.0
1437,housewife,[0.446489849477075],[0.4993767431097913],1.0,0.0,0.0
1438,housing,[0.00809857994318],[-0.0583153579055311],-1.0,0.0,0.0
1439,how,"[0.007882775098551, 0.067169684683904, 0.0380986998789012, 0.0140040863188914, 0.0121529895113781, 0.0100444201380014, 0.0344761779997497, 0.0548432936775498, -0.0155242544133216, 0.0337213074380997, -0.0573229723377153]","[-0.0317492312837957, -0.0385301200867711, 0.0359793684621618, 0.0669877410411104, 0.00278588399361, 0.021739004750252, 0.1547622586607428, 0.1065714702629859, 0.0116438255374802, 0.0145338364863149, -0.0330532852372939]",0.4962599772480078,0.35965574301822556,0.31141542328908955
1440,however,[-0.1213683045934885],[-0.1031381978357562],1.0,0.0,0.0
1441,huge,[-0.0136754178674891],[-0.0021142928931711],1.0,0.0,0.0
1442,hugged,[-0.0286162482370855],[-0.0079162748795991],1.0,0.0,0.0
1443,human,"[-0.0523421444231644, -0.0352583904750645]","[-0.064614752721371, -0.0097985965342759]",0.9037708998031025,1.0,0.0
1444,humans,[0.0030955504626035],[-0.0258384365150456],-1.0,0.0,0.0
1445,humor,[0.0704553723335266],[0.0875699353478222],1.0,0.0,0.0
1446,hungry,[0.0081621054559946],[0.1800585363033309],1.0,0.0,0.0
1447,husband,"[-0.0539635124150663, 0.0310521917417645, -0.0241590579971671, 0.0367612815462052, 0.0144439754076302]","[-0.0551121394607987, 0.0093252237052094, 0.0587388340669154, -0.0648871437163654, 0.0062053694561468]",-0.055892928965971804,-0.052241762754036275,0.4268386207075339
1448,hysterics,[0.1095364186912775],[0.0182083020703005],1.0,0.0,0.0
1449,i,"[-0.0227983407676219, -0.0463545848615467, -0.0173671410884708, -0.0764567190781235, 0.0336823060642927, -0.0280829216353595, 0.0481593418808188, 0.0509905109356623, -0.0047856303863227, 0.0058693536557257]","[-0.0810362012701438, -0.0810362012701438, 0.0030122521878907, 0.0712213446150027, 0.0164212872644557, -0.1322554229377177, 0.0938503156108881, 0.0938503156108881, -0.0069340422786099, -0.0069340422786099]",0.47065241510923245,0.4700772296185933,0.28945095476035954
1450,ice,[-0.0591506511846091],[-0.0630820574385901],1.0,0.0,0.0
1451,idea,"[-0.0561121726204874, 0.0132188817369751]","[0.0042871452954342, 0.0084353760100525]",-0.236587370697372,1.0,0.3660253784815209
1452,ideal,[0.0015110910171642],[0.0387824414879818],1.0,0.0,0.0
1453,ideas,[0.1552319349721074],[0.146714566806916],1.0,0.0,0.0
1454,identifies,[-0.0945464139513205],[-0.0141613792013046],1.0,0.0,0.0
1455,idiotic,[0.5255791964009404],[0.2906660425454211],1.0,0.0,0.0
1456,if,"[0.0608115876675583, 0.0446760745107894, 0.0232361073140054, -0.0224863499985076, -0.0158196362899616, -0.0315550582017749, 0.0240452069192542, 0.0480324641102924]","[0.0389064992959541, 0.047323691784629, 0.0472716714455306, 0.0388774896142176, 0.0150226877690059, 0.0109124838602165, 0.0865518395181858, -0.0380044129932629]",0.3241637510639371,0.03775222061573842,0.3794770646990472
1457,illegal,[0.5655511524528265],[0.4400289066178027],1.0,0.0,0.0
1458,illegally,[0.4358597606187686],[0.4920617350850298],1.0,0.0,0.0
1459,illicit,"[0.3926083894912153, 0.5317941941320896]","[0.1459877508380307, 0.6228130116788402]",0.9188229968023152,1.0,0.18168539056580588
1460,illustrator,[0.0789920503520988],[0.0459348872236869],1.0,0.0,0.0
1461,image,[-0.1105352053127717],[0.0400800545479925],-1.0,0.0,0.0
1462,immature,"[0.2987337105441838, 0.3473981615388766]","[0.2700938329171408, 0.209035185029415]",0.9796816818834362,-1.0,0.07177033984817446
1463,immediate,[-0.1460120379924774],[-0.1027267400381219],1.0,0.0,0.0
1464,immediately,[-0.0264598743524402],[-0.0148293472098154],1.0,0.0,0.0
1465,immigrant,[0.1188811052124947],[0.0885025306175607],1.0,0.0,0.0
1466,immigrants,"[0.0262968651950359, 0.1426554145291447]","[-0.0186552145538587, 0.1711966315032321]",0.9580052881800304,1.0,0.23922946749471768
1467,impact,[-0.1059946634049993],[-0.088008777794249],1.0,0.0,0.0
1468,impactful,[-0.0058816559612751],[-0.1822235845794849],1.0,0.0,0.0
1469,impious,[0.2548016272485256],[0.291824175466604],1.0,0.0,0.0
1470,implicated,[0.0442313333333004],[-0.0234112943255158],-1.0,0.0,0.0
1471,important,"[-0.1101263784512411, 0.0361356443027034, 0.0739455771981738, -0.1815020307549275]","[-0.0290162636355373, 0.0798637498957812, 0.0283266185125696, -0.1076772840001563]",0.8692016399650058,0.9082571343406423,0.09911057058841555
1472,impression,[-0.072745572135318],[0.0034260039281633],-1.0,0.0,0.0
1473,in,"[0.0431979517597937, 0.0154117087367922, 0.0640761621762067, 0.0023076204088283, -0.0071095980238169, 0.0470647563925012, 0.0470575821236707, 0.0158147338952403, 0.0679259340686257, 0.0633129826310323, -0.0041596060618758, 0.0076561961323022, 0.0309785141580505, 0.0380444928159704, -0.0332423719228245, -0.0112936785735655, 0.0048106281610671, 0.04877574974671, 0.0036184731579851, 0.0123819487707805, 0.0137633291305974, 0.0040534603758715, -0.0064424913725815, 0.0402680683182552, -0.0184452817775309, -0.0426466834032908, 0.0013677128590643, 0.1144707470666617, 0.0404090940137393, 0.0258877530213794, 0.0483926350716501, -0.0637734466581605, -0.0375583041459322, -0.0751560329226777, 0.0026953148335451, 0.0009081336902454, -0.0122950431250501, 0.0230277078953804, 0.0752518496010452, 0.0636493779020384, -0.0117267204914242, -0.0303386071464046, 0.0267687460873276, 0.0423696578945964, 0.0391546855025808, 0.0019383346661925, 0.0008174525573849, 0.0469827779161278, -0.0371878367732279, 0.0122002973221242, 0.0451307734765578, 0.0029078096413286, 0.0593221451199497, -0.0094582485908176, -0.0446234680712223, 0.0386766041629016, 0.041138564934954, 0.0339528187178075, -0.0021967849461361, 0.1040052692405879, 0.0114230401813983, -0.0521281245164573, 0.0222269322257488, 0.0579828955233097, 0.012371307297144, 0.0538265866925939, 0.0097562957962509, -0.0271485900739207, -0.013130803941749, 0.0284241246990859, 0.0219163174915593, -0.0078904414549469, 0.0543558254139497, 0.0972414824063889, 0.0035108816809952, -0.0047885056119412, -0.0050774631672538, -0.0285162907093763, 0.0020560214761644, -0.0141679355874657, 0.0124401927023427, -0.054753337521106, 0.0436343521578237, 0.0384034433809574, -0.080361618194729, -0.0210764058865606, 0.0404293057508766, -0.056060322036501, 0.0813616981613449, -0.0015405812300741, 0.034289717907086, 0.025241945462767, 0.0004408247768878, 0.0238116190885193, -0.0245870074722915, 0.0139479321078397, -0.0129204492550343, 0.0467058770300354, 0.0619437063942314, 0.0160872291889973, 0.0075689674122259, -0.0151552314637228, -0.044765053782612, 0.0536512229882646, -0.0423374371603131, -0.0408185732667334, -0.0204841006197966, -0.0114367432397557, 0.0255315310787409, -0.0153715222259052, -0.0308871827583061, 0.00303942127357, -0.0564915606519207, 0.0103788686756161, 0.0488260187848936, 0.0193095630068758, -0.0344785089546348, -0.0202055929694324, 0.0368818131973966, 0.0057408909779042, 0.0810745290946215, 0.173471377347596, 0.010339772212319, -0.0052683486719615, -0.0830088499933481, -0.0748703845310956, 0.0113044562749564, 0.0181270030443556, -0.100678869523108, -0.2019703870173543, 0.1004183010663837, -0.1710143908858299, 0.0072253148537129, 0.0592752300726715, -0.0457523665390908, -0.0425926619209349, -0.2058455133810639, -0.0775149266701191, -0.0111211683833971, -0.0069115186342969, -0.0309819590765982, -0.0019887075468432, -0.0851133461110293, -0.0467081542883534, -0.0408138510538265, 0.0849102929932996, 0.0573408709315117, 0.069351797341369, -0.0073111687670461, 0.162378244480351]","[0.0304262793510012, 0.006149707646722, 0.0157222557576076, -0.0250659716946388, -0.0291978429584931, 0.0208795458423586, 0.0224980429896185, 0.0487797347191595, 0.0592334188517044, 0.0211064184498358, 0.1249662105477108, -0.0002368443417693, 0.0568629322773523, -0.0047455837476503, -0.0458057287203853, -0.0127799661642088, -0.0022528289147193, -0.0133075977940523, -0.00353088757613, 0.0078361289407055, -0.0034535887055772, -0.0609666564562863, 0.0043966254941881, -0.0641407318900033, 0.0009965620527935, 0.0015046697802713, -0.0103687811570546, 0.1335049527322218, 0.0501821906645778, 0.0033108466109719, 0.0621962369479092, -0.0107871788210439, -0.0269756457080441, 0.0122137731875912, 0.0334316065477507, 0.0091977034662022, 0.0010079115448935, 0.0345738230428436, -0.0047995883388846, 0.0643645282736522, -0.0265537490196983, 0.0110763379802686, 0.0837590823733331, 0.0440292949979858, 0.0114515584396339, 0.0014754432408726, 0.013986438820123, 0.017195026836707, -0.0269523794644513, -0.0141050215768757, 0.019578191005284, -0.0005105585256611, -0.0005105585256611, 0.017115133782867, -0.0135945715032593, -0.0126889802974544, 0.0718871688699311, -0.0777742966342149, 0.0516900704002718, 0.0663038938717836, 0.0076895820964417, -0.003001894696016, -0.003001894696016, 0.0741502793889769, 0.0896063976901784, 0.0439056941168285, 0.0159092864510533, 0.0163551568524327, 0.0282870588894241, -0.0041724447115273, -0.0280725686571669, 0.0212695856321717, 0.0223937435514077, 0.0682009561537363, 0.0361953720648122, 0.0482683145316711, -0.0479613370847611, 0.0233302874381685, 0.0237528343686984, -0.0559439028877721, 0.0120995913894832, -0.0481136106877803, 0.0032074399214735, 0.0144351124238397, 0.0508254964899024, 0.0184899149713731, 0.0024994549447626, 0.0410272226131105, -0.0240488114989897, 0.0712645748252984, -0.0008625037654527, 0.0659489517066619, 0.0659489517066619, -0.0143433254713204, 0.0223238738131312, 0.0322765648797313, 0.0890453878281506, 0.0706786421910233, 0.0623962910581026, 0.0639284001399332, 0.0258270952529133, -0.004296122408137, -0.0001953212222122, 0.057346416419543, 0.0271222463138381, 0.1038954131377284, -0.0329928589373694, 0.0050425816728064, -0.0030871194050547, -0.0114044181348949, -0.0173914652041662, -0.0036376311932739, 0.0237080655095528, 0.0152483277812564, 0.0085425969476774, 0.0085425969476774, 0.0043240287730217, 0.0033455982687628, -0.0282070257314718, 0.0001054396633778, 0.0546788606708017, 0.209023624889305, 0.0894098458958518, -0.0086133846964454, -0.0196934333935866, -0.0178389253394951, 0.0239847194874997, -0.0113969289950969, 0.080363897718741, -0.0520059747971021, 0.1779578678697539, 0.1044000360284072, -0.0051131815223302, 0.004199890255452, 0.0220166593394084, 0.051253440826694, 0.0768624762215756, -0.0309701850869219, 0.0787185580002038, 0.0072760345964709, -0.0686867870275888, -0.0361027614173136, -0.0776539496532361, -0.0033233705893085, -0.0079797155368034, 0.0456799728636599, -0.0391190798989565, 0.0594394359063613, -0.0130078342976122, 0.2313115260727571]",0.3566242499493815,0.34142950683214324,0.1804366627898984
